group_id,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
12962,121.5,358.75,964.25,0.0,0.0,0.0,11.0,17.0,1842.5,58.0,7.5,1.0,18.5,16.25,202106240200,202106240300,71.25,17.25,3345.0,3416.25,2,1
12963,129.5,370.0,953.25,0.0,0.0,0.0,11.0,17.0,1841.5,58.0,7.75,42.5,19.25,12.75,202106240300,202106240400,110.25,55.25,3352.25,3462.5,3,2
12964,154.75,372.5,921.75,0.75,0.0,0.0,11.0,17.25,1841.0,59.0,10.0,160.5,19.75,28.5,202106240400,202106240500,247.0,189.0,3349.75,3596.75,7,5
12965,154.25,371.25,1011.25,0.5,0.0,0.0,11.0,19.0,1842.5,60.0,11.75,397.5,19.5,25.5,202106240500,202106240600,484.25,423.0,3439.75,3924.0,12,11
12966,145.25,375.75,1068.25,0.25,0.0,0.0,11.0,19.0,1841.75,60.0,12.5,703.5,19.5,12.25,202106240600,202106240700,777.75,715.75,3491.25,4269.0,18,17
12967,159.75,369.25,1036.25,0.5,0.0,0.0,11.0,19.0,1842.5,62.75,13.25,973.0,18.25,18.75,202106240700,202106240800,1053.25,991.75,3471.0,4524.25,23,22
12968,161.5,365.25,983.75,0.0,0.0,0.0,11.0,19.0,1842.75,64.0,13.25,1169.75,19.0,13.5,202106240800,202106240900,1245.5,1183.25,3417.25,4662.75,27,25
12969,167.25,397.75,945.75,0.0,0.0,0.0,11.0,19.0,1842.0,64.0,13.0,1288.25,19.0,3.25,202106240900,202106241000,1353.5,1291.5,3416.75,4770.25,28,27
12970,163.5,483.25,985.5,0.0,0.0,0.0,11.0,19.0,1841.75,64.0,11.5,1331.25,17.75,0.0,202106241000,202106241100,1390.5,1331.25,3538.0,4928.5,28,27
12971,165.0,515.0,994.75,0.0,0.0,0.0,11.5,19.0,1841.5,64.0,11.25,1296.5,18.25,2.5,202106241100,202106241200,1359.0,1299.0,3580.25,4939.25,28,26
12972,158.75,538.75,971.5,0.0,0.0,0.0,12.0,19.0,1840.75,64.0,11.75,1211.5,17.0,12.0,202106241200,202106241300,1283.25,1223.5,3573.75,4857.0,26,25
12973,159.75,531.25,928.5,0.0,0.0,0.0,12.0,19.0,1839.0,64.0,11.5,1059.0,17.25,27.0,202106241300,202106241400,1145.75,1086.0,3522.5,4668.25,25,23
12974,158.25,529.75,964.75,0.0,0.0,0.0,12.0,18.5,1837.75,64.0,11.5,821.5,17.75,39.5,202106241400,202106241500,920.75,861.0,3554.5,4475.25,21,19
12975,161.5,537.0,970.0,0.0,0.0,0.0,12.0,17.0,1836.75,64.0,10.5,528.75,17.25,72.5,202106241500,202106241600,658.0,601.25,3569.25,4227.25,16,14
12976,160.25,529.75,966.25,0.0,0.0,0.0,11.5,17.0,1837.0,59.75,10.75,245.0,19.0,77.5,202106241600,202106241700,380.75,322.5,3553.0,3933.75,10,8
12977,164.5,530.75,954.5,0.0,0.0,0.0,11.0,17.0,1837.75,58.5,10.0,80.0,18.0,88.5,202106241700,202106241800,224.5,168.5,3546.0,3770.5,6,4
12978,163.5,527.25,971.75,0.0,0.0,0.0,11.0,17.0,1839.0,59.0,11.5,7.5,19.25,134.75,202106241800,202106241900,201.0,142.25,3560.5,3761.5,5,4
12979,166.25,529.0,1031.5,0.0,0.0,0.0,11.0,17.0,1838.0,58.5,12.75,0.0,19.0,151.0,202106241900,202106242000,210.75,151.0,3623.25,3834.0,5,4
12980,165.25,468.0,978.5,0.0,0.0,0.0,11.0,17.0,1837.75,58.0,12.0,0.0,19.25,119.5,202106242000,202106242100,178.75,119.5,3507.5,3686.25,5,3
12981,162.5,393.75,999.5,0.0,0.0,0.25,10.0,15.25,1839.0,58.0,12.0,0.0,19.75,106.5,202106242100,202106242200,163.75,106.5,3452.75,3616.5,5,3
12982,166.75,378.75,1019.75,0.0,0.0,0.25,10.0,14.0,1840.5,63.0,11.5,0.0,19.25,119.75,202106242200,202106242300,174.75,119.75,3468.75,3643.5,5,3
12983,167.25,365.25,933.25,0.0,0.0,0.0,10.0,14.0,1840.5,63.0,11.75,0.0,20.25,115.25,202106242300,202106250000,171.25,115.25,3369.25,3540.5,5,3
12984,160.75,374.25,916.0,0.0,0.0,0.0,10.0,14.0,1840.75,62.0,10.75,0.0,19.0,96.5,202106250000,202106250100,150.25,96.5,3353.75,3504.0,4,3
12985,125.25,363.5,934.75,0.0,0.0,0.0,10.0,14.0,1841.0,63.0,9.25,0.0,19.0,72.75,202106250100,202106250200,125.0,72.75,3327.5,3452.5,4,2
12986,123.25,364.75,922.75,0.0,0.0,0.0,10.0,14.0,1840.25,62.0,9.0,0.25,17.75,80.75,202106250200,202106250300,131.75,81.0,3313.0,3444.75,4,2
12987,133.25,370.75,903.5,0.0,0.0,0.0,10.0,14.0,1839.5,62.0,8.75,36.0,20.0,79.5,202106250300,202106250400,168.25,115.5,3309.0,3477.25,5,3
12988,157.25,374.0,977.0,0.0,0.0,0.0,10.5,14.25,1840.0,63.0,9.25,146.5,19.75,59.0,202106250400,202106250500,259.25,205.5,3411.25,3670.5,7,6
12989,162.25,368.5,943.5,0.0,0.0,0.0,11.0,16.0,1839.0,66.0,10.75,402.0,19.5,68.25,202106250500,202106250600,527.5,470.25,3379.25,3906.75,14,12
12990,166.0,366.5,937.5,0.25,0.0,0.0,11.0,16.0,1839.0,66.0,11.75,724.25,18.75,114.25,202106250600,202106250700,896.0,838.5,3375.25,4271.25,21,20
12991,168.25,367.5,926.5,0.0,0.0,0.0,11.0,16.0,1840.0,70.0,12.0,982.5,19.0,120.75,202106250700,202106250800,1161.25,1103.25,3372.25,4533.5,26,24
12992,167.25,390.0,923.25,0.0,0.0,0.0,11.0,16.0,1838.75,70.0,11.0,1177.75,18.5,113.75,202106250800,202106250900,1348.0,1291.5,3389.25,4737.25,28,27
12993,164.0,391.5,936.5,0.0,0.0,0.0,11.0,16.0,1840.0,70.0,11.25,1314.75,19.0,85.25,202106250900,202106251000,1457.25,1400.0,3402.0,4859.25,30,29
12994,163.25,413.25,938.75,0.0,0.0,0.0,11.0,16.0,1840.0,70.0,12.0,1363.75,18.5,66.5,202106251000,202106251100,1487.75,1430.25,3425.25,4913.0,30,29
12995,163.25,396.75,916.0,0.0,0.0,0.0,11.0,16.0,1839.25,70.0,12.0,1330.75,18.25,61.5,202106251100,202106251200,1449.5,1392.25,3385.25,4834.75,30,29
12996,162.25,366.75,872.5,0.0,0.0,0.0,11.0,16.0,1837.0,70.0,12.0,1215.75,18.25,52.0,202106251200,202106251300,1325.0,1267.75,3308.5,4633.5,29,27
12997,165.25,369.75,876.5,0.0,0.0,0.0,11.0,16.0,1837.0,70.0,11.0,1061.5,19.0,56.75,202106251300,202106251400,1175.25,1118.25,3318.5,4493.75,26,25
12998,164.5,365.0,907.75,0.0,0.0,0.0,11.0,16.0,1835.5,70.0,11.75,728.75,18.0,79.0,202106251400,202106251500,864.5,807.75,3342.75,4207.25,21,19
12999,166.25,426.5,918.75,0.0,0.0,0.0,11.0,15.0,1835.0,70.0,12.0,387.0,19.5,121.25,202106251500,202106251600,565.75,508.25,3416.5,3982.25,14,13
13000,165.25,480.25,853.75,0.0,0.0,0.0,11.0,15.0,1835.25,65.0,12.5,169.5,19.5,105.25,202106251600,202106251700,332.75,274.75,3399.5,3732.25,9,7
13001,167.0,523.25,883.75,0.0,0.0,0.0,11.0,15.0,1837.0,65.0,12.5,51.5,20.25,143.5,202106251700,202106251800,253.75,195.0,3476.0,3729.75,7,5
13002,167.0,520.75,831.25,0.0,0.0,0.0,11.0,15.0,1836.0,64.5,11.0,7.75,20.0,140.5,202106251800,202106251900,205.25,148.25,3419.5,3624.75,6,4
13003,169.75,490.75,839.75,0.0,0.0,0.0,11.0,15.0,1835.75,64.0,10.5,0.0,19.75,81.0,202106251900,202106252000,137.25,81.0,3400.0,3537.25,4,2
13004,168.25,423.5,847.0,0.0,0.0,0.0,11.0,15.0,1836.5,64.0,11.0,0.0,19.0,88.5,202106252000,202106252100,144.5,88.5,3339.25,3483.75,4,3
13005,170.5,415.75,937.75,0.0,0.0,0.0,11.0,14.0,1836.0,64.0,10.75,0.0,18.0,73.25,202106252100,202106252200,127.0,73.25,3424.0,3551.0,4,2
13006,150.0,385.75,835.5,0.0,0.0,0.0,11.0,14.0,1836.75,64.0,11.25,0.0,11.25,91.0,202106252200,202106252300,138.5,91.0,3272.0,3410.5,4,3
13007,146.0,377.5,785.5,1.5,0.0,0.0,11.0,14.0,1837.25,64.0,11.75,0.0,10.25,77.75,202106252300,202106260000,124.75,77.75,3211.75,3336.5,4,2
13008,142.5,346.75,680.25,3.5,0.0,0.0,11.0,14.0,1837.25,63.0,9.75,0.0,9.75,116.25,202106260000,202106260100,160.75,116.25,3073.25,3234.0,5,4
13009,115.0,359.75,701.5,2.25,0.0,0.0,11.0,14.0,1836.75,64.0,7.75,0.0,11.0,124.5,202106260100,202106260200,168.25,124.5,3079.25,3247.5,5,4
13010,110.75,366.75,706.75,0.5,0.0,0.0,11.0,14.0,1837.5,63.0,7.0,0.25,10.0,95.25,202106260200,202106260300,137.5,95.5,3085.25,3222.75,4,3
13011,111.75,360.25,692.25,0.0,0.0,0.0,11.0,14.0,1837.75,63.0,7.0,34.5,10.0,67.0,202106260300,202106260400,143.5,101.5,3065.0,3208.5,4,3
13012,129.25,345.75,708.25,0.0,0.0,0.0,11.0,14.0,1838.5,64.0,8.0,148.0,10.0,66.0,202106260400,202106260500,257.0,214.0,3085.75,3342.75,8,6
13013,142.5,360.25,726.0,0.0,0.0,0.0,11.0,14.0,1838.75,65.0,10.25,428.0,9.5,72.0,202106260500,202106260600,544.75,500.0,3132.5,3677.25,15,14
13014,145.25,366.0,721.75,0.0,0.0,0.0,11.0,14.0,1839.25,65.0,11.25,756.0,10.0,77.75,202106260600,202106260700,880.0,833.75,3137.25,4017.25,22,21
13015,145.75,365.25,635.0,0.0,0.0,0.0,11.0,14.0,1838.5,69.0,11.0,1023.5,10.5,82.25,202106260700,202106260800,1152.25,1105.75,3053.5,4205.75,27,26
13016,145.5,364.0,676.25,0.0,0.0,0.0,11.0,14.0,1839.25,69.0,12.25,1194.5,10.0,80.5,202106260800,202106260900,1322.25,1275.0,3094.0,4416.25,30,29
13017,146.25,363.75,633.0,0.0,0.0,0.0,11.0,14.0,1838.75,69.0,14.0,1313.5,9.75,66.0,202106260900,202106261000,1428.25,1379.5,3050.75,4479.0,32,31
13018,146.0,362.5,676.0,0.0,0.0,0.0,11.0,14.0,1838.0,69.0,14.0,1301.75,9.5,55.25,202106261000,202106261100,1405.5,1357.0,3091.5,4497.0,31,30
13019,145.0,359.75,682.0,0.0,0.0,0.0,11.75,14.0,1838.25,69.0,14.0,1210.0,10.0,45.5,202106261100,202106261200,1305.25,1255.5,3094.0,4399.25,30,29
13020,143.75,357.75,657.0,0.0,0.0,0.0,12.0,14.0,1839.0,69.0,13.25,1097.25,10.0,45.0,202106261200,202106261300,1191.5,1142.25,3066.5,4258.0,28,27
13021,144.0,357.75,670.0,0.0,0.0,0.0,12.0,14.0,1837.5,69.0,12.5,998.75,9.75,38.5,202106261300,202106261400,1085.5,1037.25,3078.25,4163.75,26,25
13022,145.75,358.5,700.75,0.0,0.0,0.0,12.0,14.0,1837.5,69.0,11.75,780.25,9.5,39.25,202106261400,202106261500,866.75,819.5,3111.5,3978.25,22,21
13023,145.0,358.5,647.5,0.0,0.0,0.0,12.0,14.0,1836.0,69.0,11.75,577.25,9.75,37.0,202106261500,202106261600,661.75,614.25,3056.0,3717.75,18,17
13024,145.75,359.0,633.0,0.0,0.0,0.0,11.75,14.0,1836.75,63.5,11.75,274.0,10.25,41.25,202106261600,202106261700,363.0,315.25,3038.0,3401.0,11,9
13025,144.75,361.0,722.0,0.0,0.0,0.0,11.25,14.0,1835.75,63.5,12.0,67.25,9.75,38.0,202106261700,202106261800,152.25,105.25,3127.0,3279.25,5,3
13026,145.0,356.75,726.75,0.0,0.0,0.0,11.0,14.0,1836.5,64.0,12.0,9.25,9.75,32.25,202106261800,202106261900,88.25,41.5,3129.0,3217.25,3,1
13027,145.25,333.0,717.75,0.0,0.0,0.0,11.0,14.0,1836.0,64.0,12.0,0.0,10.0,45.0,202106261900,202106262000,92.0,45.0,3096.0,3188.0,3,1
13028,146.5,359.75,737.75,0.0,0.0,0.0,11.0,15.75,1835.75,63.0,12.0,0.0,10.75,47.5,202106262000,202106262100,97.0,47.5,3142.75,3239.75,3,1
13029,146.25,352.5,703.25,0.0,0.0,0.0,11.0,16.0,1835.75,63.0,11.75,0.0,10.5,50.0,202106262100,202106262200,99.25,50.0,3100.75,3200.0,3,2
13030,148.5,338.25,656.75,0.0,0.0,0.0,11.0,16.0,1837.25,64.0,12.0,0.0,10.0,50.25,202106262200,202106262300,99.25,50.25,3044.75,3144.0,3,2
13031,148.5,330.25,599.25,0.0,0.0,0.0,11.0,16.0,1838.75,64.0,11.25,0.0,10.25,42.5,202106262300,202106270000,91.0,42.5,2980.75,3071.75,3,1
13032,140.5,310.25,674.75,0.0,0.0,0.0,11.0,16.0,1839.5,63.0,11.5,0.0,10.25,31.5,202106270000,202106270100,80.25,31.5,3028.0,3108.25,3,1
13033,113.25,319.25,664.25,0.0,0.0,0.0,11.0,16.0,1840.0,64.0,8.75,0.0,10.5,20.25,202106270100,202106270200,66.5,20.25,3000.75,3067.25,2,1
13034,109.0,311.0,664.5,0.0,0.0,0.0,11.0,16.0,1840.25,63.0,7.5,1.0,9.25,9.25,202106270200,202106270300,54.0,10.25,2987.75,3041.75,2,0
13035,109.25,308.0,662.75,0.0,0.0,0.0,11.0,16.0,1839.5,63.0,7.5,37.25,9.25,6.0,202106270300,202106270400,87.0,43.25,2982.5,3069.5,3,1
13036,129.5,312.75,675.75,0.0,0.0,0.0,11.0,16.0,1840.5,64.0,8.25,151.0,10.5,3.5,202106270400,202106270500,200.25,154.5,3022.5,3222.75,6,5
13037,146.25,318.25,647.25,0.0,0.0,0.0,11.0,17.0,1840.75,65.0,11.5,434.0,9.25,0.5,202106270500,202106270600,483.25,434.5,3017.5,3500.75,14,12
13038,150.0,329.25,636.5,0.0,0.0,0.0,11.0,18.0,1840.25,65.0,13.5,754.75,10.25,0.0,202106270600,202106270700,807.5,754.75,3021.0,3828.5,21,20
13039,150.75,326.25,658.25,0.0,0.0,0.0,11.0,18.0,1839.25,67.75,14.0,1010.75,11.0,0.0,202106270700,202106270800,1064.75,1010.75,3042.25,4107.0,26,25
13040,147.25,331.5,659.5,0.0,0.0,0.0,11.0,18.0,1840.75,69.0,14.0,1223.5,11.0,0.0,202106270800,202106270900,1277.5,1223.5,3048.0,4325.5,30,28
13041,149.25,332.5,650.75,0.0,0.0,0.0,11.0,18.0,1842.0,69.0,14.0,1325.0,11.0,0.0,202106270900,202106271000,1379.0,1325.0,3043.5,4422.5,31,30
13042,150.25,329.0,658.25,0.0,0.0,0.0,11.0,17.0,1842.0,69.0,14.0,1304.75,10.5,0.0,202106271000,202106271100,1357.25,1304.75,3048.5,4405.75,31,30
13043,149.25,307.25,653.75,0.0,0.0,0.0,11.0,17.0,1841.0,69.0,14.0,1261.25,11.5,0.25,202106271100,202106271200,1315.0,1261.5,3020.25,4335.25,30,29
13044,147.75,328.25,651.5,0.0,0.0,0.0,11.0,17.0,1840.5,69.0,13.5,1116.5,10.0,1.0,202106271200,202106271300,1169.0,1117.5,3037.0,4206.0,28,27
13045,146.5,330.75,669.0,0.0,0.0,0.0,11.0,17.0,1839.5,69.0,13.0,948.5,11.0,1.75,202106271300,202106271400,1002.25,950.25,3054.75,4057.0,25,23
13046,149.0,327.75,655.0,0.0,0.0,0.0,11.0,16.0,1837.75,69.0,13.0,784.25,11.75,1.25,202106271400,202106271500,837.25,785.5,3038.5,3875.75,22,20
13047,147.25,357.0,687.5,0.0,0.0,0.0,11.0,16.0,1840.0,69.0,11.0,514.0,10.5,1.0,202106271500,202106271600,563.5,515.0,3100.75,3664.25,15,14
13048,147.75,360.0,722.5,0.0,0.0,0.0,11.0,16.0,1837.5,64.75,11.75,240.75,9.75,1.0,202106271600,202106271700,290.25,241.75,3132.5,3422.75,8,7
13049,149.75,361.0,730.5,0.0,0.0,0.0,11.25,15.0,1836.75,63.5,12.0,78.75,10.0,0.25,202106271700,202106271800,127.25,79.0,3141.5,3268.75,4,2
13050,148.0,360.25,724.0,0.0,0.0,0.0,12.0,15.0,1837.25,64.0,12.0,8.5,10.0,0.5,202106271800,202106271900,58.0,9.0,3133.5,3191.5,2,0
13051,147.75,339.0,758.5,0.0,0.0,0.0,11.25,15.0,1837.5,64.0,12.0,0.0,10.0,0.0,202106271900,202106272000,48.25,0.0,3146.75,3195.0,2,0
13052,149.75,360.0,804.75,0.0,0.0,0.0,11.0,15.0,1838.5,63.0,12.0,0.0,10.5,1.5,202106272000,202106272100,50.0,1.5,3216.0,3266.0,2,0
13053,148.75,344.5,755.25,0.0,0.0,0.0,11.0,15.0,1838.0,63.0,11.5,0.0,12.25,2.0,202106272100,202106272200,51.75,2.0,3149.5,3201.25,2,0
13054,130.5,278.75,759.25,0.0,0.0,0.0,11.0,15.0,1837.0,64.0,11.5,0.0,13.25,3.0,202106272200,202106272300,53.75,3.0,3069.5,3123.25,2,0
13055,124.75,268.0,779.5,0.0,0.0,0.0,11.0,15.0,1837.25,64.0,11.75,0.0,12.75,3.0,202106272300,202106280000,53.5,3.0,3073.5,3127.0,2,0
13056,121.25,268.5,692.0,0.0,0.0,0.0,11.0,15.0,1836.75,63.0,10.0,0.0,13.0,0.25,202106280000,202106280100,49.25,0.25,2981.5,3030.75,2,0
13057,93.75,282.5,716.5,0.0,0.0,0.0,11.0,15.0,1837.0,64.0,7.25,0.0,13.0,1.0,202106280100,202106280200,47.25,1.0,2993.75,3041.0,2,0
13058,90.5,317.5,741.75,0.0,0.0,0.0,11.0,15.0,1837.75,63.0,6.75,0.5,12.0,5.5,202106280200,202106280300,50.75,6.0,3050.5,3101.25,2,0
13059,104.75,307.75,854.0,0.0,0.0,0.0,11.0,15.0,1837.5,63.0,7.0,33.0,14.0,2.75,202106280300,202106280400,82.75,35.75,3167.0,3249.75,3,1
13060,119.0,329.25,885.0,0.0,0.0,0.0,11.5,15.75,1838.25,64.0,8.75,145.25,13.25,4.25,202106280400,202106280500,198.75,149.5,3235.5,3434.25,6,4
13061,123.0,333.25,906.5,0.0,0.0,0.0,12.0,18.0,1837.25,65.0,10.5,432.75,13.0,1.25,202106280500,202106280600,487.5,434.0,3265.0,3752.5,13,12
13062,124.0,337.75,904.25,0.0,0.0,0.0,12.0,18.0,1836.0,65.0,11.0,767.75,13.75,0.0,202106280600,202106280700,822.5,767.75,3267.0,4089.5,20,19
13063,122.75,350.25,936.5,0.0,0.0,0.0,12.25,18.0,1837.5,67.75,11.0,1047.5,13.25,0.75,202106280700,202106280800,1102.75,1048.25,3314.75,4417.5,25,24
13064,121.5,351.0,940.5,0.0,0.0,0.0,12.25,18.0,1837.5,69.0,12.0,1235.25,11.25,2.75,202106280800,202106280900,1291.5,1238.0,3319.5,4611.0,28,27
13065,120.0,363.25,942.0,0.0,0.0,0.0,13.0,18.0,1838.25,69.0,12.0,1317.0,11.75,5.5,202106280900,202106281000,1377.25,1322.5,3332.5,4709.75,29,28
13066,121.25,384.0,972.75,0.0,0.0,0.0,13.0,18.0,1837.75,69.0,11.75,1327.5,10.25,8.25,202106281000,202106281100,1388.75,1335.75,3384.75,4773.5,29,28
13067,121.0,379.5,951.75,0.0,,0.0,13.0,18.0,1836.25,69.0,11.75,1283.0,9.75,8.25,202106281100,202106281200,1343.75,1291.25,3357.5,4701.25,29,27
13068,121.75,357.25,918.5,0.0,0.0,0.0,13.0,18.0,1835.0,69.0,12.0,1193.0,8.0,8.5,202106281200,202106281300,1252.5,1201.5,3301.5,4554.0,28,26
13069,120.25,359.0,909.5,0.0,0.0,0.0,13.0,18.0,1834.25,69.0,12.5,1030.5,8.5,10.25,202106281300,202106281400,1092.75,1040.75,3292.0,4384.75,25,24
13070,120.25,353.75,924.0,0.0,0.0,0.0,13.0,18.0,1834.25,69.0,12.25,802.5,9.0,11.75,202106281400,202106281500,866.5,814.25,3301.25,4167.75,21,20
13071,122.0,366.75,929.5,0.0,0.0,0.0,13.0,18.0,1835.75,69.0,12.0,540.5,9.0,9.25,202106281500,202106281600,601.75,549.75,3323.0,3924.75,15,14
13072,123.25,361.5,986.25,0.0,0.0,0.0,13.0,18.25,1836.5,64.75,11.5,252.25,10.0,7.75,202106281600,202106281700,312.75,260.0,3372.25,3685.0,8,7
13073,132.75,363.75,997.0,0.0,0.0,0.0,13.0,19.0,1835.25,63.5,12.0,71.5,9.25,13.75,202106281700,202106281800,138.5,85.25,3392.25,3530.75,4,2
13074,146.25,349.5,967.75,0.0,0.0,0.0,13.0,19.0,1837.5,64.0,12.0,9.5,9.25,30.25,202106281800,202106281900,93.0,39.75,3365.0,3458.0,3,1
13075,147.0,353.25,934.75,0.0,0.0,0.0,12.5,19.0,1836.75,64.0,12.0,0.0,9.75,45.25,202106281900,202106282000,98.5,45.25,3335.75,3434.25,3,1
13076,144.25,346.5,854.5,0.0,0.0,0.0,13.0,18.75,1836.75,63.0,12.0,0.0,9.5,52.25,202106282000,202106282100,105.5,52.25,3245.0,3350.5,3,2
13077,142.5,333.5,909.0,0.0,0.0,0.0,13.0,16.25,1837.0,63.0,11.75,0.0,10.0,51.75,202106282100,202106282200,102.75,51.75,3285.0,3387.75,3,2
13078,145.75,346.0,877.75,0.0,0.0,0.0,13.0,15.0,1841.0,65.0,12.0,0.0,9.5,64.75,202106282200,202106282300,114.25,64.75,3275.5,3389.75,3,2
13079,145.75,352.75,856.25,0.0,0.0,0.0,13.0,15.0,1842.5,65.0,11.0,0.0,9.25,82.5,202106282300,202106290000,130.75,82.5,3262.25,3393.0,4,2
13080,139.25,335.25,865.75,0.0,0.0,0.0,13.0,15.0,1841.0,64.0,10.5,0.0,9.25,72.25,202106290000,202106290100,120.0,72.25,3245.25,3365.25,4,2
13081,109.25,352.0,834.0,0.0,0.0,0.0,13.0,15.0,1841.0,65.0,7.5,0.0,9.5,76.5,202106290100,202106290200,121.5,76.5,3201.25,3322.75,4,2
13082,101.75,356.0,853.0,0.0,0.0,0.0,13.0,15.0,1843.0,64.0,7.0,0.25,10.0,68.25,202106290200,202106290300,113.5,68.5,3217.75,3331.25,3,2
13083,112.25,331.75,831.25,0.0,0.0,0.0,13.0,15.0,1843.5,61.0,7.25,29.75,9.5,64.5,202106290300,202106290400,139.0,94.25,3179.75,3318.75,4,3
13084,133.75,332.75,857.0,0.0,0.0,0.0,13.0,15.75,1844.25,61.0,9.25,134.25,9.5,38.75,202106290400,202106290500,220.5,173.0,3228.75,3449.25,6,5
13085,146.5,331.25,895.5,0.0,0.0,0.0,13.0,18.75,1843.0,62.0,11.25,413.75,9.0,17.75,202106290500,202106290600,483.5,431.5,3278.25,3761.75,13,11
13086,147.25,342.5,912.0,0.0,0.0,0.0,13.0,19.0,1842.0,62.0,12.25,750.0,9.0,6.25,202106290600,202106290700,809.5,756.25,3305.75,4115.25,20,18
13087,145.75,346.25,907.75,0.0,0.0,0.0,13.0,19.0,1840.25,66.0,13.0,1026.75,9.0,7.25,202106290700,202106290800,1088.0,1034.0,3306.0,4394.0,25,24
13088,142.0,347.75,899.75,1.0,0.0,0.0,12.75,19.5,1839.25,66.0,13.0,1227.25,9.75,12.0,202106290800,202106290900,1294.25,1239.25,3295.75,4590.0,28,27
13089,141.25,354.5,918.5,0.0,0.0,0.25,12.5,20.0,1839.5,66.0,12.0,1325.25,8.25,23.5,202106290900,202106291000,1401.75,1348.75,3319.75,4721.5,30,29
13090,140.25,351.25,936.75,0.0,0.0,0.0,12.25,20.0,1839.5,66.0,12.0,1370.25,8.5,30.75,202106291000,202106291100,1453.75,1401.0,3333.75,4787.5,30,29
13091,134.75,335.25,944.0,0.0,0.0,0.0,12.0,20.0,1840.0,66.0,13.0,1333.0,9.0,32.25,202106291100,202106291200,1419.25,1365.25,3320.0,4739.25,30,29
13092,136.5,347.75,952.25,0.0,0.0,0.0,12.0,20.0,1840.5,66.0,12.0,1243.75,8.75,17.5,202106291200,202106291300,1314.0,1261.25,3343.0,4657.0,28,27
13093,137.5,348.5,887.25,0.0,0.0,0.0,12.0,20.0,1839.25,66.0,11.0,1096.0,9.25,16.25,202106291300,202106291400,1164.5,1112.25,3278.5,4443.0,26,25
13094,137.5,344.5,909.5,0.0,0.0,0.0,12.0,20.0,1839.25,66.0,11.5,861.25,10.0,12.5,202106291400,202106291500,927.25,873.75,3296.75,4224.0,22,21
13095,140.75,351.0,935.75,0.0,0.0,0.0,12.0,20.75,1838.75,66.0,11.75,560.0,11.5,21.25,202106291500,202106291600,637.25,581.25,3332.25,3969.5,16,15
13096,150.75,341.75,924.75,0.0,0.0,0.0,12.0,21.0,1840.75,61.0,11.0,251.5,12.5,32.5,202106291600,202106291700,340.5,284.0,3319.0,3659.5,9,8
13097,152.75,341.5,906.25,0.0,0.0,0.0,12.0,21.0,1840.25,61.0,11.0,77.0,13.25,48.0,202106291700,202106291800,182.25,125.0,3301.75,3484.0,5,4
13098,163.5,333.0,910.75,0.0,0.0,0.0,12.0,21.0,1841.25,61.0,12.0,9.5,12.25,72.5,202106291800,202106291900,139.25,82.0,3309.5,3448.75,4,2
13099,165.0,341.25,959.0,0.0,0.0,0.0,12.0,21.0,1840.25,60.0,12.5,0.0,13.25,101.25,202106291900,202106292000,160.0,101.25,3365.5,3525.5,5,3
13100,161.5,343.0,927.5,0.0,0.0,0.0,12.0,21.0,1838.75,60.0,12.75,0.0,12.25,105.5,202106292000,202106292100,163.5,105.5,3330.75,3494.25,5,3
13101,164.5,345.25,855.0,0.0,0.0,0.0,12.0,17.75,1837.25,60.0,12.5,0.0,15.0,130.5,202106292100,202106292200,187.75,130.5,3262.0,3449.75,5,4
13102,164.75,329.0,952.75,0.0,0.0,0.0,12.0,16.0,1840.25,64.0,12.75,0.0,19.75,155.0,202106292200,202106292300,215.5,155.0,3350.75,3566.25,6,4
13103,164.25,327.0,938.5,0.0,0.0,0.0,12.0,16.0,1840.25,64.0,12.25,0.0,21.0,172.25,202106292300,202106300000,233.5,172.25,3334.0,3567.5,7,5
13104,158.25,334.0,940.0,0.0,0.0,0.0,12.0,16.0,1840.25,63.0,11.25,0.0,20.25,91.0,202106300000,202106300100,150.5,91.0,3335.5,3486.0,4,3
13105,125.25,340.5,980.25,0.0,0.0,0.0,12.0,16.0,1841.0,64.0,9.0,0.0,20.0,72.5,202106300100,202106300200,129.5,72.5,3351.0,3480.5,4,2
13106,123.25,330.5,856.5,0.0,0.0,0.0,12.0,16.0,1841.5,63.0,9.0,0.75,20.25,62.0,202106300200,202106300300,120.0,62.75,3214.75,3334.75,4,2
13107,134.25,333.25,930.25,0.0,0.0,0.0,12.0,16.0,1841.25,63.0,9.75,35.0,20.5,45.0,202106300300,202106300400,138.25,80.0,3302.0,3440.25,4,2
13108,160.0,336.25,870.75,0.0,0.0,0.0,12.0,17.25,1842.0,64.0,10.5,147.0,20.25,25.25,202106300400,202106300500,232.25,172.25,3273.0,3505.25,7,5
13109,165.0,337.25,895.5,0.0,0.0,0.0,12.0,20.0,1841.75,65.0,11.75,388.0,20.0,30.5,202106300500,202106300600,482.25,418.5,3304.5,3786.75,13,11
13110,166.75,372.5,908.5,0.0,0.0,0.0,12.0,19.25,1837.5,65.0,12.0,669.0,20.5,64.0,202106300600,202106300700,796.75,733.0,3350.25,4147.0,19,18
