,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
13943,398.0,1851.0,128.0,66.0,198.0,63.0,24.0,0.0,6.0,2410.0,202108032300,202108040000,2743.0,2416.0,2401.0,5144.0,53,47
13944,393.0,1668.0,101.0,66.0,47.0,63.0,26.0,0.0,6.0,2407.0,202108040000,202108040100,2589.0,2413.0,2188.0,4777.0,54,51
13945,399.0,1545.0,102.0,66.0,13.0,63.0,26.0,0.0,6.0,2288.0,202108040100,202108040200,2436.0,2294.0,2072.0,4508.0,54,51
13946,402.0,1414.0,103.0,66.0,11.0,63.0,26.0,0.0,4.0,2199.0,202108040200,202108040300,2343.0,2203.0,1945.0,4288.0,55,51
13947,405.0,1710.0,161.0,66.0,22.0,63.0,26.0,0.0,2.0,2022.0,202108040300,202108040400,2175.0,2024.0,2302.0,4477.0,49,45
13948,401.0,2062.0,186.0,78.0,428.0,66.0,26.0,0.0,2.0,1739.0,202108040400,202108040500,2313.0,1741.0,2675.0,4988.0,46,35
13949,400.0,2315.0,223.0,329.0,588.0,196.0,24.0,2.0,2.0,1469.0,202108040500,202108040600,2586.0,1473.0,2962.0,5548.0,47,27
13950,398.0,2444.0,236.0,305.0,631.0,128.0,24.0,56.0,1.0,1415.0,202108040600,202108040700,2536.0,1472.0,3102.0,5638.0,45,26
13951,395.0,2486.0,288.0,770.0,667.0,158.0,24.0,238.0,0.0,1228.0,202108040700,202108040800,3061.0,1466.0,3193.0,6254.0,49,23
13952,388.0,2398.0,288.0,58.0,795.0,81.0,22.0,415.0,0.0,1016.0,202108040800,202108040900,2365.0,1431.0,3096.0,5461.0,43,26
13953,389.0,2374.0,288.0,0.0,508.0,50.0,24.0,615.0,0.0,792.0,202108040900,202108041000,1965.0,1407.0,3075.0,5040.0,39,28
13954,395.0,2278.0,287.0,0.0,331.0,0.0,26.0,735.0,0.0,728.0,202108041000,202108041100,1794.0,1463.0,2986.0,4780.0,38,31
13955,396.0,2186.0,207.0,0.0,212.0,0.0,26.0,801.0,0.0,780.0,202108041100,202108041200,1793.0,1581.0,2815.0,4608.0,39,34
13956,401.0,1855.0,132.0,0.0,226.0,6.0,24.0,832.0,0.0,949.0,202108041200,202108041300,2013.0,1781.0,2412.0,4425.0,45,40
13957,401.0,1856.0,100.0,0.0,224.0,1.0,25.0,839.0,0.0,1130.0,202108041300,202108041400,2194.0,1969.0,2382.0,4576.0,48,43
13958,399.0,1714.0,100.0,1.0,160.0,0.0,25.0,811.0,0.0,1486.0,202108041400,202108041500,2458.0,2297.0,2238.0,4696.0,52,49
13959,406.0,1722.0,102.0,0.0,193.0,35.0,26.0,716.0,0.0,1865.0,202108041500,202108041600,2809.0,2581.0,2256.0,5065.0,55,51
13960,408.0,1917.0,102.0,0.0,211.0,35.0,27.0,571.0,0.0,2048.0,202108041600,202108041700,2865.0,2619.0,2454.0,5319.0,54,49
13961,408.0,1941.0,169.0,28.0,210.0,37.0,27.0,366.0,0.0,2076.0,202108041700,202108041800,2717.0,2442.0,2545.0,5262.0,52,46
13962,403.0,2368.0,223.0,1026.0,470.0,104.0,22.0,124.0,1.0,1922.0,202108041800,202108041900,3647.0,2047.0,3016.0,6663.0,55,31
13963,392.0,2463.0,285.0,1200.0,616.0,460.0,16.0,9.0,1.0,1644.0,202108041900,202108042000,3930.0,1654.0,3156.0,7086.0,55,23
13964,387.0,2513.0,289.0,1274.0,639.0,283.0,15.0,0.0,0.0,1703.0,202108042000,202108042100,3899.0,1703.0,3204.0,7103.0,55,24
13965,390.0,2400.0,288.0,939.0,646.0,135.0,14.0,0.0,0.0,1658.0,202108042100,202108042200,3378.0,1658.0,3092.0,6470.0,52,26
13966,391.0,1960.0,233.0,792.0,638.0,115.0,14.0,0.0,0.0,1531.0,202108042200,202108042300,3076.0,1531.0,2598.0,5674.0,54,27
13967,377.0,1623.0,133.0,718.0,566.0,114.0,15.0,0.0,0.0,1549.0,202108042300,202108050000,2947.0,1549.0,2148.0,5095.0,58,30
13968,377.0,1615.0,0.0,229.0,459.0,63.0,14.0,0.0,0.0,1594.0,202108050000,202108050100,2345.0,1594.0,2006.0,4351.0,54,37
13969,374.0,1591.0,0.0,0.0,410.0,63.0,13.0,0.0,0.0,1638.0,202108050100,202108050200,2111.0,1638.0,1978.0,4089.0,52,40
13970,371.0,1592.0,0.0,0.0,337.0,35.0,13.0,0.0,0.0,1636.0,202108050200,202108050300,2008.0,1636.0,1976.0,3984.0,50,41
13971,386.0,1783.0,0.0,10.0,393.0,37.0,13.0,0.0,0.0,1629.0,202108050300,202108050400,2069.0,1629.0,2182.0,4251.0,49,38
13972,388.0,1819.0,0.0,214.0,432.0,87.0,14.0,0.0,0.0,1697.0,202108050400,202108050500,2430.0,1697.0,2221.0,4651.0,52,36
13973,391.0,1834.0,0.0,453.0,386.0,105.0,14.0,2.0,0.0,1764.0,202108050500,202108050600,2710.0,1766.0,2239.0,4949.0,55,36
13974,394.0,2087.0,0.0,782.0,802.0,348.0,14.0,71.0,2.0,1644.0,202108050600,202108050700,3649.0,1717.0,2495.0,6144.0,59,28
13975,394.0,2073.0,0.0,951.0,790.0,345.0,13.0,292.0,3.0,1481.0,202108050700,202108050800,3862.0,1776.0,2480.0,6342.0,61,28
13976,388.0,2040.0,0.0,228.0,1082.0,144.0,13.0,518.0,5.0,1143.0,202108050800,202108050900,3120.0,1666.0,2441.0,5561.0,56,30
13977,385.0,2060.0,0.0,4.0,505.0,14.0,14.0,687.0,7.0,990.0,202108050900,202108051000,2207.0,1684.0,2459.0,4666.0,47,36
13978,385.0,2079.0,0.0,0.0,438.0,0.0,14.0,796.0,7.0,916.0,202108051000,202108051100,2157.0,1719.0,2478.0,4635.0,47,37
13979,387.0,1828.0,0.0,0.0,250.0,0.0,15.0,850.0,7.0,1036.0,202108051100,202108051200,2143.0,1893.0,2230.0,4373.0,49,43
13980,386.0,1749.0,0.0,0.0,230.0,0.0,14.0,856.0,7.0,1342.0,202108051200,202108051300,2435.0,2205.0,2149.0,4584.0,53,48
13981,385.0,1424.0,0.0,0.0,273.0,0.0,14.0,840.0,2.0,1699.0,202108051300,202108051400,2814.0,2541.0,1823.0,4637.0,61,55
13982,389.0,1362.0,0.0,0.0,249.0,0.0,15.0,800.0,0.0,1987.0,202108051400,202108051500,3036.0,2787.0,1766.0,4802.0,63,58
13983,387.0,1371.0,0.0,0.0,242.0,0.0,15.0,706.0,0.0,2044.0,202108051500,202108051600,2992.0,2750.0,1773.0,4765.0,63,58
13984,386.0,1450.0,0.0,0.0,271.0,0.0,16.0,560.0,0.0,2001.0,202108051600,202108051700,2832.0,2561.0,1852.0,4684.0,60,55
13985,388.0,1735.0,0.0,200.0,294.0,0.0,20.0,354.0,2.0,1942.0,202108051700,202108051800,2792.0,2298.0,2143.0,4935.0,57,47
13986,396.0,1783.0,0.0,877.0,483.0,59.0,21.0,117.0,2.0,1812.0,202108051800,202108051900,3350.0,1931.0,2200.0,5550.0,60,35
13987,392.0,1771.0,0.0,1420.0,684.0,377.0,21.0,8.0,1.0,1787.0,202108051900,202108052000,4277.0,1796.0,2184.0,6461.0,66,28
13988,394.0,1749.0,0.0,1266.0,704.0,327.0,21.0,0.0,1.0,1800.0,202108052000,202108052100,4098.0,1801.0,2164.0,6262.0,65,29
13989,397.0,1713.0,0.0,617.0,634.0,18.0,21.0,0.0,0.0,1769.0,202108052100,202108052200,3038.0,1769.0,2131.0,5169.0,59,34
13990,400.0,1696.0,0.0,530.0,584.0,0.0,22.0,0.0,0.0,1770.0,202108052200,202108052300,2884.0,1770.0,2118.0,5002.0,58,35
13991,402.0,1510.0,0.0,6.0,412.0,0.0,23.0,0.0,1.0,1730.0,202108052300,202108060000,2149.0,1731.0,1935.0,4084.0,53,42
13992,404.0,1178.0,0.0,69.0,461.0,0.0,24.0,0.0,1.0,1738.0,202108060000,202108060100,2269.0,1739.0,1606.0,3875.0,59,45
13993,404.0,1087.0,0.0,0.0,374.0,0.0,24.0,0.0,0.0,1737.0,202108060100,202108060200,2111.0,1737.0,1515.0,3626.0,58,48
13994,400.0,1120.0,0.0,0.0,468.0,59.0,23.0,0.0,0.0,1695.0,202108060200,202108060300,2222.0,1695.0,1543.0,3765.0,59,45
13995,399.0,1185.0,0.0,5.0,493.0,0.0,23.0,0.0,0.0,1842.0,202108060300,202108060400,2340.0,1842.0,1607.0,3947.0,59,47
13996,402.0,1179.0,0.0,340.0,455.0,1.0,23.0,0.0,0.0,1966.0,202108060400,202108060500,2762.0,1966.0,1604.0,4366.0,63,45
13997,396.0,1191.0,0.0,947.0,582.0,110.0,23.0,1.0,1.0,1901.0,202108060500,202108060600,3542.0,1903.0,1610.0,5152.0,69,37
13998,396.0,1340.0,0.0,1046.0,633.0,308.0,22.0,63.0,0.0,1887.0,202108060600,202108060700,3937.0,1950.0,1758.0,5695.0,69,34
13999,399.0,1350.0,0.0,504.0,487.0,275.0,24.0,284.0,0.0,1739.0,202108060700,202108060800,3289.0,2023.0,1773.0,5062.0,65,40
14000,395.0,1353.0,0.0,268.0,235.0,36.0,23.0,523.0,0.0,1406.0,202108060800,202108060900,2468.0,1929.0,1771.0,4239.0,58,46
14001,386.0,1353.0,0.0,281.0,271.0,52.0,23.0,698.0,0.0,1102.0,202108060900,202108061000,2404.0,1800.0,1762.0,4166.0,58,43
14002,286.0,1366.0,0.0,376.0,280.0,70.0,23.0,809.0,0.0,980.0,202108061000,202108061100,2515.0,1789.0,1675.0,4190.0,60,43
14003,274.0,1395.0,0.0,314.0,255.0,63.0,22.0,863.0,1.0,956.0,202108061100,202108061200,2452.0,1820.0,1691.0,4143.0,59,44
14004,283.0,1343.0,0.0,136.0,213.0,72.0,25.0,872.0,2.0,939.0,202108061200,202108061300,2234.0,1813.0,1651.0,3885.0,58,47
14005,292.0,1067.0,0.0,0.0,355.0,1.0,31.0,862.0,4.0,1207.0,202108061300,202108061400,2429.0,2073.0,1390.0,3819.0,64,54
14006,302.0,918.0,0.0,0.0,293.0,0.0,33.0,819.0,4.0,1594.0,202108061400,202108061500,2710.0,2417.0,1253.0,3963.0,68,61
14007,313.0,884.0,0.0,0.0,316.0,0.0,32.0,729.0,4.0,1729.0,202108061500,202108061600,2778.0,2462.0,1229.0,4007.0,69,61
14008,348.0,973.0,0.0,0.0,322.0,0.0,32.0,579.0,3.0,1825.0,202108061600,202108061700,2729.0,2407.0,1353.0,4082.0,67,59
14009,344.0,1082.0,0.0,60.0,389.0,79.0,33.0,366.0,2.0,1751.0,202108061700,202108061800,2647.0,2119.0,1459.0,4106.0,64,52
14010,365.0,1107.0,0.0,426.0,379.0,320.0,32.0,117.0,3.0,1698.0,202108061800,202108061900,2943.0,1818.0,1504.0,4447.0,66,41
14011,385.0,1109.0,0.0,981.0,371.0,347.0,30.0,7.0,7.0,1728.0,202108061900,202108062000,3441.0,1742.0,1524.0,4965.0,69,35
14012,390.0,1112.0,0.0,853.0,360.0,506.0,30.0,0.0,12.0,1627.0,202108062000,202108062100,3358.0,1639.0,1532.0,4890.0,69,34
14013,392.0,1095.0,0.0,682.0,252.0,120.0,29.0,0.0,17.0,1603.0,202108062100,202108062200,2674.0,1620.0,1516.0,4190.0,64,39
14014,399.0,785.0,0.0,471.0,300.0,35.0,30.0,0.0,15.0,1614.0,202108062200,202108062300,2435.0,1629.0,1214.0,3649.0,67,45
14015,403.0,326.0,0.0,15.0,319.0,0.0,30.0,0.0,12.0,1741.0,202108062300,202108070000,2087.0,1753.0,759.0,2846.0,73,62
14016,408.0,323.0,0.0,62.0,212.0,0.0,30.0,0.0,3.0,1761.0,202108070000,202108070100,2038.0,1764.0,761.0,2799.0,73,63
14017,407.0,323.0,0.0,67.0,228.0,0.0,30.0,0.0,5.0,1704.0,202108070100,202108070200,2004.0,1709.0,760.0,2764.0,73,62
14018,408.0,322.0,0.0,65.0,215.0,0.0,30.0,0.0,4.0,1948.0,202108070200,202108070300,2232.0,1952.0,760.0,2992.0,75,65
14019,409.0,320.0,0.0,65.0,238.0,0.0,30.0,0.0,6.0,2099.0,202108070300,202108070400,2408.0,2105.0,759.0,3167.0,76,66
14020,403.0,320.0,0.0,60.0,319.0,4.0,30.0,0.0,8.0,2188.0,202108070400,202108070500,2579.0,2196.0,753.0,3332.0,77,66
14021,408.0,321.0,0.0,169.0,249.0,42.0,31.0,1.0,6.0,2020.0,202108070500,202108070600,2487.0,2027.0,760.0,3247.0,77,62
14022,405.0,331.0,0.0,188.0,251.0,68.0,30.0,48.0,4.0,2016.0,202108070600,202108070700,2575.0,2068.0,766.0,3341.0,77,62
14023,395.0,337.0,0.0,0.0,420.0,45.0,30.0,181.0,2.0,1822.0,202108070700,202108070800,2470.0,2005.0,762.0,3232.0,76,62
14024,394.0,420.0,0.0,98.0,466.0,10.0,30.0,379.0,0.0,1663.0,202108070800,202108070900,2616.0,2042.0,844.0,3460.0,76,59
14025,399.0,422.0,0.0,17.0,184.0,6.0,30.0,561.0,0.0,1697.0,202108070900,202108071000,2465.0,2258.0,851.0,3316.0,74,68
14026,398.0,420.0,0.0,0.0,232.0,0.0,29.0,663.0,0.0,1672.0,202108071000,202108071100,2567.0,2335.0,847.0,3414.0,75,68
14027,396.0,416.0,0.0,47.0,270.0,0.0,29.0,744.0,0.0,1456.0,202108071100,202108071200,2517.0,2200.0,841.0,3358.0,75,66
14028,390.0,410.0,0.0,188.0,321.0,0.0,28.0,803.0,1.0,1238.0,202108071200,202108071300,2551.0,2042.0,828.0,3379.0,75,60
14029,393.0,303.0,0.0,87.0,98.0,0.0,28.0,854.0,1.0,1197.0,202108071300,202108071400,2237.0,2052.0,724.0,2961.0,76,69
14030,397.0,296.0,0.0,0.0,93.0,0.0,28.0,838.0,2.0,1346.0,202108071400,202108071500,2279.0,2186.0,721.0,3000.0,76,73
14031,398.0,299.0,0.0,0.0,84.0,0.0,28.0,741.0,2.0,1652.0,202108071500,202108071600,2479.0,2395.0,725.0,3204.0,77,75
14032,393.0,319.0,0.0,0.0,112.0,0.0,26.0,588.0,4.0,1882.0,202108071600,202108071700,2586.0,2474.0,738.0,3324.0,78,74
14033,383.0,330.0,0.0,0.0,378.0,8.0,23.0,360.0,8.0,2028.0,202108071700,202108071800,2782.0,2396.0,736.0,3518.0,79,68
14034,385.0,339.0,0.0,35.0,540.0,33.0,23.0,117.0,9.0,2180.0,202108071800,202108071900,2914.0,2306.0,747.0,3661.0,80,63
14035,384.0,391.0,0.0,612.0,575.0,57.0,22.0,7.0,8.0,2153.0,202108071900,202108072000,3412.0,2168.0,797.0,4209.0,81,52
14036,387.0,396.0,0.0,824.0,688.0,86.0,22.0,0.0,10.0,2017.0,202108072000,202108072100,3625.0,2027.0,805.0,4430.0,82,46
14037,385.0,316.0,0.0,389.0,682.0,81.0,22.0,0.0,9.0,1889.0,202108072100,202108072200,3050.0,1898.0,723.0,3773.0,81,50
14038,384.0,311.0,0.0,438.0,517.0,64.0,22.0,0.0,8.0,1736.0,202108072200,202108072300,2763.0,1744.0,717.0,3480.0,79,50
14039,388.0,304.0,0.0,161.0,460.0,64.0,23.0,0.0,9.0,1659.0,202108072300,202108080000,2353.0,1668.0,715.0,3068.0,77,54
14040,387.0,304.0,0.0,0.0,318.0,0.0,23.0,0.0,8.0,1585.0,202108080000,202108080100,1911.0,1593.0,714.0,2625.0,73,61
14041,385.0,306.0,0.0,0.0,307.0,0.0,23.0,0.0,9.0,1535.0,202108080100,202108080200,1851.0,1544.0,714.0,2565.0,72,60
14042,384.0,306.0,0.0,0.0,229.0,0.0,22.0,0.0,10.0,1500.0,202108080200,202108080300,1739.0,1510.0,712.0,2451.0,71,62
14043,384.0,306.0,0.0,0.0,236.0,1.0,22.0,0.0,3.0,1452.0,202108080300,202108080400,1692.0,1455.0,712.0,2404.0,70,61
14044,388.0,308.0,0.0,82.0,240.0,68.0,23.0,0.0,6.0,1418.0,202108080400,202108080500,1814.0,1424.0,719.0,2533.0,72,56
14045,385.0,305.0,0.0,81.0,171.0,26.0,22.0,2.0,5.0,1450.0,202108080500,202108080600,1735.0,1457.0,712.0,2447.0,71,60
14046,392.0,311.0,0.0,76.0,213.0,11.0,23.0,70.0,3.0,1392.0,202108080600,202108080700,1765.0,1465.0,726.0,2491.0,71,59
14047,387.0,309.0,0.0,70.0,342.0,33.0,22.0,296.0,3.0,1056.0,202108080700,202108080800,1800.0,1355.0,718.0,2518.0,71,54
14048,371.0,308.0,0.0,21.0,354.0,45.0,22.0,542.0,3.0,812.0,202108080800,202108080900,1777.0,1357.0,701.0,2478.0,72,55
14049,374.0,309.0,0.0,53.0,255.0,40.0,21.0,722.0,3.0,629.0,202108080900,202108081000,1702.0,1354.0,704.0,2406.0,71,56
14050,380.0,309.0,0.0,205.0,243.0,35.0,24.0,835.0,4.0,529.0,202108081000,202108081100,1851.0,1368.0,713.0,2564.0,72,53
14051,389.0,306.0,0.0,0.0,280.0,35.0,27.0,885.0,9.0,515.0,202108081100,202108081200,1724.0,1409.0,722.0,2446.0,70,58
14052,390.0,305.0,0.0,0.0,269.0,25.0,28.0,892.0,11.0,549.0,202108081200,202108081300,1746.0,1452.0,723.0,2469.0,71,59
14053,386.0,302.0,0.0,1.0,329.0,1.0,27.0,881.0,10.0,670.0,202108081300,202108081400,1892.0,1561.0,715.0,2607.0,73,60
14054,389.0,300.0,0.0,33.0,320.0,35.0,28.0,834.0,12.0,773.0,202108081400,202108081500,2007.0,1619.0,717.0,2724.0,74,59
14055,389.0,301.0,0.0,33.0,276.0,0.0,28.0,739.0,17.0,916.0,202108081500,202108081600,1981.0,1672.0,718.0,2699.0,73,62
14056,390.0,300.0,0.0,0.0,205.0,0.0,28.0,583.0,17.0,1066.0,202108081600,202108081700,1871.0,1666.0,718.0,2589.0,72,64
14057,388.0,297.0,0.0,132.0,361.0,1.0,28.0,361.0,17.0,1212.0,202108081700,202108081800,2084.0,1590.0,713.0,2797.0,75,57
14058,386.0,297.0,0.0,961.0,288.0,238.0,28.0,113.0,17.0,1190.0,202108081800,202108081900,2807.0,1320.0,711.0,3518.0,80,38
14059,389.0,298.0,0.0,1855.0,510.0,580.0,28.0,6.0,13.0,1063.0,202108081900,202108082000,4027.0,1082.0,715.0,4742.0,85,23
14060,373.0,308.0,0.0,1817.0,500.0,833.0,28.0,0.0,16.0,1038.0,202108082000,202108082100,4204.0,1054.0,709.0,4913.0,86,21
14061,378.0,311.0,0.0,1504.0,247.0,505.0,27.0,0.0,16.0,1034.0,202108082100,202108082200,3306.0,1050.0,716.0,4022.0,82,26
14062,370.0,413.0,0.0,629.0,348.0,389.0,28.0,0.0,12.0,1018.0,202108082200,202108082300,2396.0,1030.0,811.0,3207.0,75,32
14063,372.0,527.0,0.0,73.0,370.0,93.0,29.0,0.0,14.0,1006.0,202108082300,202108090000,1556.0,1020.0,928.0,2484.0,63,41
14064,375.0,689.0,0.0,64.0,330.0,64.0,29.0,0.0,12.0,944.0,202108090000,202108090100,1414.0,956.0,1093.0,2507.0,56,38
14065,375.0,826.0,0.0,64.0,166.0,64.0,28.0,0.0,10.0,858.0,202108090100,202108090200,1162.0,868.0,1229.0,2391.0,49,36
14066,355.0,1014.0,0.0,65.0,175.0,64.0,27.0,0.0,9.0,807.0,202108090200,202108090300,1120.0,816.0,1396.0,2516.0,45,32
14067,356.0,1172.0,0.0,88.0,185.0,68.0,29.0,0.0,9.0,781.0,202108090300,202108090400,1131.0,790.0,1557.0,2688.0,42,29
14068,348.0,1397.0,0.0,629.0,242.0,377.0,29.0,0.0,8.0,735.0,202108090400,202108090500,1991.0,743.0,1774.0,3765.0,53,20
14069,348.0,1647.0,0.0,1092.0,369.0,398.0,28.0,1.0,8.0,707.0,202108090500,202108090600,2575.0,716.0,2023.0,4598.0,56,16
14070,349.0,1847.0,0.0,1427.0,549.0,431.0,27.0,67.0,9.0,696.0,202108090600,202108090700,3179.0,772.0,2223.0,5402.0,59,14
14071,347.0,1968.0,0.0,1037.0,513.0,377.0,27.0,292.0,8.0,593.0,202108090700,202108090800,2820.0,893.0,2342.0,5162.0,55,17
14072,350.0,2070.0,0.0,378.0,431.0,61.0,29.0,528.0,0.0,446.0,202108090800,202108090900,1844.0,974.0,2449.0,4293.0,43,23
14073,348.0,2064.0,0.0,72.0,245.0,41.0,28.0,694.0,3.0,294.0,202108090900,202108091000,1349.0,991.0,2440.0,3789.0,36,26
14074,346.0,2059.0,0.0,60.0,226.0,35.0,28.0,803.0,5.0,285.0,202108091000,202108091100,1414.0,1093.0,2433.0,3847.0,37,28
14075,336.0,2039.0,0.0,66.0,228.0,35.0,28.0,855.0,9.0,280.0,202108091100,202108091200,1473.0,1144.0,2403.0,3876.0,38,30
14076,324.0,2028.0,0.0,2.0,216.0,1.0,27.0,867.0,10.0,269.0,202108091200,202108091300,1365.0,1146.0,2379.0,3744.0,36,31
14077,327.0,1887.0,0.0,0.0,237.0,1.0,27.0,854.0,11.0,316.0,202108091300,202108091400,1419.0,1181.0,2241.0,3660.0,39,32
14078,332.0,1887.0,0.0,0.0,220.0,0.0,27.0,810.0,12.0,450.0,202108091400,202108091500,1492.0,1272.0,2246.0,3738.0,40,34
14079,341.0,1904.0,0.0,0.0,247.0,0.0,30.0,711.0,11.0,613.0,202108091500,202108091600,1582.0,1335.0,2275.0,3857.0,41,35
14080,339.0,2061.0,0.0,0.0,248.0,1.0,29.0,565.0,16.0,678.0,202108091600,202108091700,1508.0,1259.0,2429.0,3937.0,38,32
14081,342.0,2099.0,0.0,455.0,251.0,40.0,29.0,351.0,23.0,670.0,202108091700,202108091800,1790.0,1044.0,2470.0,4260.0,42,25
14082,345.0,2162.0,0.0,1137.0,433.0,506.0,29.0,110.0,24.0,666.0,202108091800,202108091900,2876.0,800.0,2536.0,5412.0,53,15
14083,352.0,2396.0,0.0,1497.0,490.0,867.0,30.0,6.0,17.0,739.0,202108091900,202108092000,3616.0,762.0,2778.0,6394.0,57,12
14084,354.0,2479.0,0.0,1077.0,526.0,731.0,30.0,0.0,15.0,782.0,202108092000,202108092100,3131.0,797.0,2863.0,5994.0,52,13
14085,345.0,2107.0,0.0,705.0,398.0,142.0,28.0,0.0,16.0,807.0,202108092100,202108092200,2068.0,823.0,2480.0,4548.0,45,18
14086,347.0,2349.0,0.0,523.0,328.0,114.0,29.0,0.0,13.0,772.0,202108092200,202108092300,1750.0,785.0,2725.0,4475.0,39,18
14087,344.0,2046.0,0.0,33.0,260.0,114.0,30.0,0.0,16.0,723.0,202108092300,202108100000,1146.0,739.0,2420.0,3566.0,32,21
14088,339.0,1955.0,0.0,1.0,195.0,65.0,30.0,0.0,16.0,645.0,202108100000,202108100100,922.0,661.0,2324.0,3246.0,28,20
14089,334.0,2008.0,39.0,0.0,266.0,63.0,30.0,0.0,16.0,587.0,202108100100,202108100200,932.0,603.0,2411.0,3343.0,28,18
14090,321.0,2078.0,116.0,0.0,240.0,67.0,30.0,0.0,20.0,556.0,202108100200,202108100300,883.0,576.0,2545.0,3428.0,26,17
14091,328.0,2381.0,181.0,21.0,392.0,115.0,29.0,0.0,21.0,549.0,202108100300,202108100400,1098.0,570.0,2919.0,4017.0,27,14
14092,328.0,2589.0,219.0,663.0,474.0,186.0,30.0,0.0,19.0,523.0,202108100400,202108100500,1865.0,542.0,3166.0,5031.0,37,11
14093,317.0,2614.0,221.0,1000.0,665.0,201.0,30.0,1.0,17.0,549.0,202108100500,202108100600,2433.0,567.0,3182.0,5615.0,43,10
14094,303.0,2766.0,220.0,1470.0,668.0,510.0,30.0,60.0,17.0,554.0,202108100600,202108100700,3279.0,631.0,3319.0,6598.0,50,10
14095,271.0,2770.0,220.0,1104.0,712.0,424.0,30.0,275.0,16.0,452.0,202108100700,202108100800,2983.0,743.0,3291.0,6274.0,48,12
14096,274.0,2721.0,220.0,777.0,687.0,182.0,29.0,513.0,0.0,352.0,202108100800,202108100900,2511.0,865.0,3244.0,5755.0,44,15
14097,252.0,2715.0,221.0,567.0,511.0,118.0,30.0,683.0,5.0,300.0,202108100900,202108101000,2184.0,988.0,3218.0,5402.0,40,18
14098,265.0,2719.0,221.0,551.0,326.0,145.0,29.0,794.0,10.0,296.0,202108101000,202108101100,2122.0,1100.0,3234.0,5356.0,40,21
14099,273.0,2695.0,220.0,315.0,387.0,145.0,30.0,852.0,14.0,341.0,202108101100,202108101200,2054.0,1207.0,3218.0,5272.0,39,23
14100,272.0,2690.0,213.0,74.0,315.0,92.0,30.0,863.0,23.0,418.0,202108101200,202108101300,1785.0,1304.0,3205.0,4990.0,36,26
14101,269.0,2675.0,181.0,7.0,99.0,35.0,28.0,847.0,25.0,483.0,202108101300,202108101400,1496.0,1355.0,3153.0,4649.0,32,29
14102,270.0,2673.0,139.0,62.0,203.0,35.0,28.0,785.0,25.0,595.0,202108101400,202108101500,1705.0,1405.0,3110.0,4815.0,35,29
14103,278.0,2688.0,140.0,64.0,205.0,35.0,30.0,701.0,25.0,763.0,202108101500,202108101600,1793.0,1489.0,3136.0,4929.0,36,30
14104,275.0,2747.0,182.0,81.0,249.0,69.0,29.0,550.0,25.0,849.0,202108101600,202108101700,1823.0,1424.0,3233.0,5056.0,36,28
14105,292.0,2785.0,256.0,972.0,607.0,571.0,32.0,331.0,25.0,929.0,202108101700,202108101800,3435.0,1285.0,3365.0,6800.0,51,19
14106,318.0,2766.0,286.0,1806.0,1028.0,660.0,32.0,101.0,25.0,1005.0,202108101800,202108101900,4625.0,1131.0,3402.0,8027.0,58,14
14107,327.0,2664.0,287.0,1330.0,1171.0,668.0,32.0,6.0,25.0,1147.0,202108101900,202108102000,4347.0,1178.0,3310.0,7657.0,57,15
14108,327.0,2640.0,259.0,872.0,927.0,289.0,30.0,0.0,24.0,1225.0,202108102000,202108102100,3337.0,1249.0,3256.0,6593.0,51,19
14109,329.0,2353.0,183.0,427.0,553.0,106.0,30.0,0.0,24.0,1112.0,202108102100,202108102200,2222.0,1136.0,2895.0,5117.0,43,22
14110,328.0,2465.0,128.0,64.0,288.0,64.0,31.0,0.0,20.0,1057.0,202108102200,202108102300,1493.0,1077.0,2952.0,4445.0,34,24
14111,330.0,2228.0,101.0,64.0,18.0,64.0,31.0,0.0,17.0,1049.0,202108102300,202108110000,1212.0,1066.0,2690.0,3902.0,31,27
14112,332.0,1933.0,101.0,60.0,17.0,64.0,31.0,0.0,14.0,972.0,202108110000,202108110100,1127.0,986.0,2397.0,3524.0,32,28
14113,349.0,1821.0,101.0,67.0,18.0,64.0,31.0,0.0,16.0,891.0,202108110100,202108110200,1056.0,907.0,2302.0,3358.0,31,27
14114,361.0,1934.0,100.0,67.0,19.0,64.0,31.0,0.0,15.0,831.0,202108110200,202108110300,996.0,846.0,2426.0,3422.0,29,25
14115,352.0,2207.0,121.0,84.0,18.0,84.0,31.0,0.0,13.0,740.0,202108110300,202108110400,939.0,753.0,2711.0,3650.0,26,21
14116,356.0,2596.0,183.0,434.0,270.0,137.0,30.0,0.0,10.0,690.0,202108110400,202108110500,1541.0,700.0,3165.0,4706.0,33,15
14117,358.0,2609.0,222.0,843.0,539.0,249.0,30.0,1.0,10.0,701.0,202108110500,202108110600,2343.0,712.0,3219.0,5562.0,42,13
14118,353.0,2648.0,222.0,1159.0,1057.0,788.0,30.0,53.0,9.0,639.0,202108110600,202108110700,3705.0,701.0,3253.0,6958.0,53,10
14119,356.0,2694.0,249.0,1067.0,715.0,607.0,31.0,237.0,2.0,492.0,202108110700,202108110800,3120.0,731.0,3330.0,6450.0,48,11
